"inicio","fim","id_eqipamento","id_estado","id_operador"
2021-06-17 19:19:17,2021-06-17 19:19:57,72581156,72607411,72581101
2021-06-17 18:25:00,2021-06-17 19:36:19,79204442,72871243,72581094
2021-06-17 23:32:13,2021-06-18 00:15:41,72581152,72871152,72791102
2021-06-17 18:25:00,2021-06-17 19:54:36,72581146,72871243,72581101
2021-06-17 19:54:36,2021-06-17 19:55:22,72581146,72607411,72581101
2021-06-18 02:32:00,2021-06-18 02:38:09,79204442,72871243,72581086
2021-06-17 19:55:22,2021-06-17 20:23:52,72581146,72606938,72581101
2021-06-17 23:49:18,2021-06-18 00:31:48,79204442,72606938,72581094
2021-06-17 19:36:19,2021-06-17 20:58:57,79204442,72606938,72581094
2021-06-17 20:58:57,2021-06-17 21:08:21,79204442,72607608,72581094
2021-06-17 23:50:57,2021-06-18 00:37:16,72581156,72871152,72581101
2021-06-17 19:19:57,2021-06-17 21:38:03,72581156,72606938,72581101
2021-06-17 21:39:26,2021-06-17 21:43:12,72581146,72606938,72581101
2021-06-18 00:31:48,2021-06-18 00:53:01,79204442,72607342,72581094
2021-06-17 21:08:21,2021-06-17 22:18:48,79204442,72606938,72581094
2021-06-18 02:32:00,2021-06-18 02:57:20,72581146,72607342,72581101
2021-06-17 22:18:48,2021-06-17 22:46:44,79204442,72607342,72581094
2021-06-18 00:37:16,2021-06-18 01:03:21,72581156,72606938,72581101
2021-06-17 22:46:44,2021-06-17 22:52:09,79204442,72606938,72581094
2021-06-17 22:52:09,2021-06-17 23:06:02,79204442,72607342,72581094
2021-06-17 20:36:53,2021-06-17 23:32:13,72581152,72606938,72791102
2021-06-17 23:06:02,2021-06-17 23:49:18,79204442,72871152,72581094
2021-06-17 21:49:42,2021-06-17 23:50:57,72581156,72606938,72581101
2021-06-18 01:07:09,2021-06-18 01:23:06,72581146,72606938,72581101
2021-06-18 00:53:01,2021-06-18 02:07:20,79204442,72606938,72581094
2021-06-18 02:07:20,2021-06-18 02:07:48,79204442,72636748,72581094
2021-06-18 01:23:06,2021-06-18 02:32:00,72581146,72607342,72581101
2021-06-18 02:32:00,2021-06-18 02:58:00,72581116,72871243,72581078
2021-06-18 02:32:00,2021-06-18 03:01:28,72581156,72871243,72581101
2021-06-18 02:58:00,2021-06-18 03:00:47,72581116,72607411,72581078
2021-06-18 00:15:41,2021-06-18 02:32:00,72581152,72606938,72791102
2021-06-18 03:04:54,2021-06-18 03:06:15,72581114,72607411,72791101
2021-06-18 02:32:00,2021-06-18 03:04:54,72581114,72871243,72791101
2021-06-18 03:00:47,2021-06-18 03:22:00,72581116,72607342,72581078
2021-06-18 02:38:09,2021-06-18 03:08:49,79204442,72607412,72581086
2021-06-18 03:01:28,2021-06-18 03:51:32,72581156,72606938,72581101
2021-06-18 03:06:15,2021-06-18 04:30:15,72581114,72606938,72791101
2021-06-18 03:51:32,2021-06-18 04:32:01,72581156,72607342,72581101
2021-06-18 04:30:15,2021-06-18 04:30:30,72581114,72871243,72791101
2021-06-18 03:22:00,2021-06-18 04:36:24,72581116,72607275,72581078
2021-06-18 02:32:00,2021-06-18 04:41:26,72581152,72606938,72791102
2021-06-18 03:08:49,2021-06-18 04:56:39,79204442,72606938,72581086
2021-06-17 20:25:00,2021-06-17 20:36:53,72581152,75899013,72791102
2021-06-18 04:41:26,2021-06-18 04:41:51,72581152,72636748,72791102
2021-06-18 04:56:39,2021-06-18 04:56:48,79204442,73031781,72581086
2021-06-18 04:56:48,2021-06-18 04:58:37,79204442,73031660,72581086
2021-06-18 05:03:30,2021-06-18 06:08:15,72581146,72606938,72581086
2021-06-18 06:08:15,2021-06-18 06:31:11,72581146,72871152,72581086
2021-06-18 06:31:11,2021-06-18 08:16:29,72581146,72606938,72581086
2021-06-18 08:16:29,2021-06-18 08:16:33,72581146,72794948,72581086
2021-06-18 08:16:33,2021-06-18 08:59:50,72581146,72871243,72581086
2021-06-18 08:59:50,2021-06-18 09:53:59,72581146,72606938,72581086
2021-06-18 10:05:00,2021-06-18 10:30:04,72581152,75899013,72581100
2021-06-18 10:30:04,2021-06-18 10:30:32,72581152,72606938,72581100
2021-06-18 10:30:32,2021-06-18 10:31:22,72581152,72607411,72581100
2021-06-18 10:59:36,2021-06-18 11:34:56,72581148,72606938,72581081
2021-06-18 10:31:22,2021-06-18 10:46:25,72581152,72606938,72581100
2021-06-18 10:05:00,2021-06-18 11:00:00,72581154,75899013,72581082
2021-06-18 10:05:00,2021-06-18 10:48:21,72581114,75899013,72581104
2021-06-18 10:48:21,2021-06-18 10:49:07,72581114,72606938,72581104
2021-06-18 10:05:00,2021-06-18 10:49:10,72581146,75899013,72581097
2021-06-18 11:00:00,2021-06-18 11:01:38,72581154,75899013,72581082
2021-06-18 10:49:10,2021-06-18 10:49:28,72581146,75899013,72581097
2021-06-18 10:49:07,2021-06-18 10:49:44,72581114,72607411,72581104
2021-06-18 12:16:04,2021-06-18 12:36:17,72581114,72607608,72581104
2021-06-18 10:05:00,2021-06-18 10:49:38,72581148,75899013,72581081
2021-06-18 10:55:30,2021-06-18 11:02:49,72581146,72607342,72581097
2021-06-18 10:49:38,2021-06-18 10:52:27,72581148,72606938,72581081
2021-06-18 10:49:28,2021-06-18 10:55:30,72581146,72607411,72581097
2021-06-18 11:34:56,2021-06-18 11:42:26,72581148,72607610,72581081
2021-06-18 10:52:27,2021-06-18 10:59:36,72581148,72607610,72581081
2021-06-18 11:01:38,2021-06-18 11:02:54,72581154,72607411,72581082
2021-06-18 10:46:25,2021-06-18 11:06:54,72581152,72607610,72581100
2021-06-18 10:49:44,2021-06-18 11:11:21,72581114,72607610,72581104
2021-06-18 11:02:49,2021-06-18 11:19:04,72581146,72607610,72581097
2021-06-18 11:19:04,2021-06-18 11:22:20,72581146,72606938,72581097
2021-06-18 12:04:19,2021-06-18 12:04:38,72581154,72606938,72581082
2021-06-18 10:05:00,2021-06-18 11:50:12,72581116,75899013,72581089
2021-06-18 12:07:49,2021-06-18 12:08:24,72581154,72607411,72581091
2021-06-18 11:02:54,2021-06-18 12:01:16,72581154,72606938,72581082
2021-06-18 12:01:16,2021-06-18 12:04:19,72581154,72607275,72581082
2021-06-18 12:06:57,2021-06-18 12:07:49,72581154,72607411,72581091
2021-06-18 11:11:21,2021-06-18 12:16:04,72581114,72606938,72581104
2021-06-18 12:08:24,2021-06-18 13:11:05,72581154,72606938,72581091
2021-06-18 11:22:20,2021-06-18 13:10:00,72581146,72607342,72581097
2021-06-18 13:11:05,2021-06-18 13:22:55,72581154,72607316,72581091
2021-06-18 13:22:55,2021-06-18 13:23:08,72581154,72606938,72581091
2021-06-18 13:23:08,2021-06-18 13:26:20,72581154,72607316,72581091
2021-06-18 13:26:20,2021-06-18 13:37:05,72581154,72606938,72581091
2021-06-18 12:36:17,2021-06-18 13:47:21,72581114,72606938,72581104
2021-06-18 13:37:05,2021-06-18 13:53:28,72581154,72607316,72581091
2021-06-18 11:06:54,2021-06-18 14:19:25,72581152,72606938,72581100
2021-06-18 11:50:12,2021-06-18 14:43:47,72581116,72606938,72581089
2021-06-18 11:42:26,2021-06-18 15:14:12,72581148,72606938,72581081
2021-06-18 13:53:28,2021-06-18 14:14:17,72581154,72606938,72581091
2021-06-18 14:59:46,2021-06-18 15:54:12,72581146,72871152,72581097
2021-06-18 14:14:17,2021-06-18 14:27:47,72581154,72607316,72581091
2021-06-18 10:05:00,2021-06-18 14:38:00,72581156,72871243,72581082
2021-06-18 17:38:40,2021-06-18 17:38:59,72581156,72606938,72581082
2021-06-18 14:38:00,2021-06-18 14:38:47,72581156,75899013,72581082
2021-06-18 15:14:12,2021-06-18 15:59:12,72581148,72871152,72581081
2021-06-18 14:38:47,2021-06-18 14:40:24,72581156,72607411,72581082
2021-06-18 14:40:24,2021-06-18 14:40:56,72581156,72606938,72581082
2021-06-18 13:10:00,2021-06-18 14:43:11,72581146,72606938,72581097
2021-06-18 14:43:47,2021-06-18 14:56:30,72581116,72871243,72581089
2021-06-18 15:16:24,2021-06-18 16:04:15,72581114,72871152,72581104
2021-06-18 14:27:47,2021-06-18 14:58:01,72581154,72606938,72581091
2021-06-18 14:43:11,2021-06-18 14:59:46,72581146,72607342,72581097
2021-06-18 15:39:13,2021-06-18 18:06:43,72581116,72606938,72581089
2021-06-18 14:40:56,2021-06-18 15:11:17,72581156,72607275,72581082
2021-06-18 13:47:21,2021-06-18 15:16:24,72581114,72606938,72581104
2021-06-18 15:59:12,2021-06-18 16:18:54,72581148,72606938,72581081
2021-06-18 14:58:01,2021-06-18 15:32:03,72581154,72871152,72581091
2021-06-18 15:32:03,2021-06-18 15:33:04,72581154,72606938,72581091
2021-06-18 16:18:54,2021-06-18 17:39:15,72581148,72607342,72581081
2021-06-18 14:56:30,2021-06-18 15:33:22,72581116,72871152,72581089
2021-06-18 15:33:04,2021-06-18 16:24:09,72581154,72607316,72581091
2021-06-18 15:33:22,2021-06-18 15:36:40,72581116,72606938,72581089
2021-06-18 15:36:40,2021-06-18 15:39:13,72581116,72871243,72581089
2021-06-18 15:11:17,2021-06-18 15:40:42,72581156,72606938,72581082
2021-06-18 15:54:12,2021-06-18 16:31:09,72581146,72607342,72581097
2021-06-18 16:24:09,2021-06-18 18:03:22,72581154,72606938,72581091
2021-06-18 16:31:09,2021-06-18 16:42:07,72581146,72606938,72581097
2021-06-18 16:42:07,2021-06-18 17:22:41,72581146,72607342,72581097
2021-06-18 14:19:25,2021-06-18 18:24:20,72581152,72871152,72581100
2021-06-18 16:41:00,2021-06-18 17:34:36,72581156,72606938,72581082
2021-06-18 18:06:43,2021-06-18 18:06:59,72581116,72871243,72581089
2021-06-18 17:34:36,2021-06-18 17:38:40,72581156,72607275,72581082
2021-06-18 17:39:15,2021-06-18 18:04:42,72581148,72606938,72581081
2021-06-18 16:04:15,2021-06-18 18:04:57,72581114,72606938,72581104
2021-06-18 18:03:22,2021-06-18 18:06:51,72581154,72607275,72581091
2021-06-18 18:06:51,2021-06-18 18:07:07,72581154,72636748,72581091
2021-06-18 17:22:41,2021-06-18 18:07:29,72581146,72606938,72581097
2021-06-18 18:07:29,2021-06-18 18:07:43,72581146,72636748,72581097
2021-06-18 18:24:28,2021-06-18 18:25:00,72581152,72871243,72581100
2021-06-18 18:25:00,2021-06-18 18:25:02,72581152,72871243,72581100
2021-06-18 18:25:02,2021-06-18 20:02:32,72581152,72607342,72581100
2021-06-18 18:25:00,2021-06-18 19:08:12,72581154,72871243,72581094
2021-06-18 21:43:08,2021-06-18 21:45:27,72581156,72607411,72581101
2021-06-18 18:25:00,2021-06-18 19:13:31,72581148,72871243,72581101
2021-06-18 19:13:31,2021-06-18 19:14:23,72581148,72607411,72581101
2021-06-19 00:42:25,2021-06-19 00:57:03,72581154,72607342,72581094
2021-06-18 18:25:00,2021-06-18 19:21:28,72581146,75899013,72791102
2021-06-18 21:45:27,2021-06-18 21:45:30,72581156,72607343,72581101
2021-06-18 19:08:12,2021-06-18 19:22:30,72581154,72606938,72581094
2021-06-18 19:14:23,2021-06-18 19:26:34,72581148,72606938,72581101
2021-06-18 19:26:34,2021-06-18 19:26:36,72581148,72606938,72581101
2021-06-18 21:22:51,2021-06-18 22:05:05,72581154,72607342,72581094
2021-06-18 19:22:30,2021-06-18 20:04:05,72581154,72607342,72581094
2021-06-19 02:25:33,2021-06-19 02:31:18,72581146,72606938,72581101
2021-06-18 20:05:16,2021-06-18 20:55:00,72581152,72606938,72791102
2021-06-18 22:05:05,2021-06-18 22:58:27,72581154,72606938,72581094
2021-06-18 20:55:00,2021-06-18 20:55:33,72581152,72636748,72791102
2021-06-18 18:25:00,2021-06-18 21:02:28,72581156,72871243,72581078
2021-06-19 00:57:03,2021-06-19 02:13:56,72581154,72606938,72581094
2021-06-18 21:02:28,2021-06-18 21:03:55,72581156,72607411,72581078
2021-06-18 22:58:27,2021-06-18 23:15:22,72581154,72607342,72581094
2021-06-18 20:04:05,2021-06-18 21:22:51,72581154,72606938,72581094
2021-06-18 19:26:36,2021-06-18 21:40:49,72581148,72607342,72581101
2021-06-18 21:03:55,2021-06-18 21:42:08,72581156,72607342,72581078
2021-06-18 21:45:30,2021-06-18 23:40:24,72581156,72606938,72581101
2021-06-18 23:15:22,2021-06-18 23:58:27,72581154,72606938,72581094
2021-06-19 02:13:56,2021-06-19 02:14:48,72581154,72636748,72581094
2021-06-18 23:58:27,2021-06-19 00:04:55,72581154,72606938,72581094
2021-06-19 00:04:55,2021-06-19 00:16:14,72581154,72607610,72581094
2021-06-18 23:40:24,2021-06-19 00:18:46,72581156,72871152,72581101
2021-06-19 00:16:14,2021-06-19 00:42:25,72581154,72606938,72581094
2021-06-19 00:18:46,2021-06-19 02:20:02,72581156,72606938,72581101
2021-06-18 19:21:28,2021-06-19 02:25:28,72581146,72606938,72791102
2021-06-19 02:14:48,2021-06-19 02:32:00,72581152,72606938,72791102
2021-06-19 02:32:00,2021-06-19 02:33:42,72581114,72607411,72581078
2021-06-19 02:32:00,2021-06-19 02:34:08,72581154,72871243,72581101
2021-06-19 02:32:00,2021-06-19 02:34:21,72581146,72871243,72581086
2021-06-19 02:34:08,2021-06-19 02:34:45,72581154,72607411,72581101
2021-06-19 02:34:21,2021-06-19 02:35:00,72581146,72606938,72581086
2021-06-19 02:35:00,2021-06-19 02:45:36,72581146,72607412,72581086
2021-06-19 02:34:45,2021-06-19 02:54:03,72581154,72606938,72581101
2021-06-19 02:33:42,2021-06-19 03:32:28,72581114,72607275,72581078
2021-06-19 02:45:36,2021-06-19 04:11:46,72581146,72606938,72581086
2021-06-19 02:32:00,2021-06-19 02:40:35,72581152,75899013,72791102
2021-06-19 02:40:35,2021-06-19 03:32:52,72581152,72606938,72791102
2021-06-19 02:54:03,2021-06-19 03:30:02,72581154,72607342,72581101
2021-06-19 03:32:52,2021-06-19 03:33:17,72581152,72636748,72791102
2021-06-19 02:32:00,2021-06-19 03:34:28,72581156,72871243,72581101
2021-06-19 03:34:28,2021-06-19 03:42:18,72581156,72606938,72581101
2021-06-19 04:11:46,2021-06-19 05:12:47,72581146,72607275,72581086
2021-06-19 05:12:47,2021-06-19 05:20:00,72581146,72606938,72581086
2021-06-19 05:20:00,2021-06-19 05:54:57,72581146,72871152,72581086
2021-06-19 05:54:57,2021-06-19 06:50:20,72581146,72606938,72581086
2021-06-19 06:50:20,2021-06-19 07:01:01,72581146,72607275,72581086
2021-06-19 07:01:01,2021-06-19 07:18:46,72581146,72606938,72581086
2021-06-19 07:18:46,2021-06-19 07:59:56,72581146,72607275,72581086
2021-06-19 07:59:56,2021-06-19 08:25:34,72581146,72606938,72581086
2021-06-19 08:25:34,2021-06-19 08:49:14,72581146,72607275,72581086
2021-06-19 08:49:14,2021-06-19 10:04:09,72581146,72606938,72581086
2021-06-19 10:04:09,2021-06-19 10:04:20,72581146,72636748,72581086
2021-06-19 10:05:00,2021-06-19 17:57:38,72581152,72871243,72581101
2021-06-19 17:57:38,2021-06-19 17:58:14,72581152,72607411,72581101
2021-06-19 17:58:14,2021-06-19 18:25:00,72581152,72606938,72581101
2021-06-21 10:05:00,2021-06-21 10:43:35,72581148,75899013,72581081
2021-06-19 18:25:00,2021-06-19 20:11:20,72581152,72606938,72581101
2021-06-21 10:05:00,2021-06-21 10:25:51,72581154,75899013,72581100
2021-06-21 10:25:51,2021-06-21 10:27:11,72581154,72607411,72581100
2021-06-21 10:05:00,2021-06-21 10:44:00,72581146,75899013,72581097
2021-06-21 10:44:00,2021-06-21 10:44:31,72581146,75899013,72581097
2021-06-21 10:44:31,2021-06-21 10:45:00,72581146,72607411,72581097
2021-06-21 10:27:11,2021-06-21 10:49:59,72581154,72606938,72581100
2021-06-21 10:43:35,2021-06-21 10:53:45,72581148,72606938,72581081
2021-06-21 10:45:00,2021-06-21 11:03:16,72581146,72606938,72581097
2021-06-21 10:05:00,2021-06-21 10:45:24,72581152,75899013,72581091
2021-06-21 10:45:24,2021-06-21 10:46:11,72581152,72607411,72581091
2021-06-21 10:46:11,2021-06-21 10:49:23,72581152,72607411,72581091
2021-06-21 10:05:00,2021-06-21 10:50:09,72581116,75899013,72581080
2021-06-21 10:51:49,2021-06-21 10:52:21,72581154,72606938,72581090
2021-06-21 10:49:23,2021-06-21 10:55:46,72581152,72607275,72581091
2021-06-21 10:55:46,2021-06-21 11:01:58,72581152,72607316,72581091
2021-06-21 11:01:58,2021-06-21 11:08:26,72581152,72607657,72581091
2021-06-21 11:08:26,2021-06-21 11:10:58,72581152,72607275,72581091
2021-06-21 10:50:09,2021-06-21 11:14:47,72581116,72606938,72581080
2021-06-21 11:03:16,2021-06-21 11:15:18,72581146,72607610,72581097
2021-06-21 10:52:21,2021-06-21 11:18:12,72581154,72606938,72581090
2021-06-21 11:23:14,2021-06-21 11:27:12,72581116,72607275,72581080
2021-06-21 11:23:48,2021-06-21 13:02:21,72581148,72606938,72581081
2021-06-21 11:27:12,2021-06-21 15:14:13,72581116,72606938,72581080
2021-06-21 10:05:00,2021-06-21 10:49:47,72581114,75899013,72581104
2021-06-21 10:49:47,2021-06-21 10:50:56,72581114,72607411,72581104
2021-06-21 11:28:49,2021-06-21 11:45:50,72581154,72606938,72581090
2021-06-21 10:50:56,2021-06-21 10:51:00,72581114,72606938,72581104
2021-06-21 11:14:47,2021-06-21 11:23:14,72581116,72607610,72581080
2021-06-21 11:37:08,2021-06-21 11:50:58,72581152,72794950,72581091
2021-06-21 10:53:45,2021-06-21 11:23:48,72581148,72794950,72581081
2021-06-21 11:10:58,2021-06-21 11:27:51,72581152,72607316,72581091
2021-06-21 10:51:00,2021-06-21 11:59:24,72581114,72606938,72581104
2021-06-21 11:18:12,2021-06-21 11:28:49,72581154,72607201,72581090
2021-06-21 11:15:18,2021-06-21 11:28:58,72581146,72606938,72581097
2021-06-21 11:35:03,2021-06-21 14:55:57,72581146,72606938,72581100
2021-06-21 11:28:58,2021-06-21 11:29:13,72581146,72636748,72581097
2021-06-21 11:27:51,2021-06-21 11:34:37,72581152,72607610,72581091
2021-06-21 11:34:37,2021-06-21 11:37:08,72581152,72607275,72581091
2021-06-21 11:50:58,2021-06-21 11:52:10,72581152,72607275,72581091
2021-06-21 11:52:10,2021-06-21 11:56:21,72581152,72607316,72581091
2021-06-17 16:21:54,2021-06-17 18:25:00,79204469,72606938,72581082
2021-06-21 11:45:50,2021-06-21 12:02:16,72581154,72607342,72581090
2021-06-21 11:56:21,2021-06-21 12:02:10,72581152,72606938,72581091
2021-06-21 12:02:10,2021-06-21 12:13:05,72581152,72607316,72581091
2021-06-21 12:02:16,2021-06-21 12:16:30,72581154,72606938,72581090
2021-06-21 12:13:05,2021-06-21 12:23:35,72581152,72606938,72581091
2021-06-21 12:23:35,2021-06-21 12:24:00,72581152,72794948,72581091
2021-06-21 12:16:30,2021-06-21 12:24:57,72581154,72607342,72581090
2021-06-21 12:24:57,2021-06-21 12:26:47,72581154,72606938,72581090
2021-06-21 12:26:47,2021-06-21 12:38:02,72581154,72607608,72581090
2021-06-21 12:42:11,2021-06-21 12:43:42,72581152,72607411,72581095
2021-06-21 12:43:42,2021-06-21 12:43:45,72581152,72606938,72581095
2021-06-21 02:32:00,2021-06-21 02:42:55,79204469,72606938,72581082
2021-06-21 13:20:01,2021-06-21 13:23:23,72581152,72607608,72581095
2021-06-21 11:59:24,2021-06-21 12:59:09,72581114,72607275,72581104
2021-06-21 13:00:55,2021-06-21 13:20:01,72581152,72606938,72581095
2021-06-21 12:43:45,2021-06-21 13:00:55,72581152,72607342,72581095
2021-06-21 13:02:21,2021-06-21 13:24:02,72581148,72607608,72581081
2021-06-21 13:24:02,2021-06-21 15:02:26,72581148,72606938,72581081
2021-06-21 13:23:23,2021-06-21 15:20:43,72581152,72606938,72581095
2021-06-21 10:05:00,2021-06-21 13:27:31,79204442,72871243,73699840
2021-06-21 14:07:14,2021-06-21 14:30:49,72581156,72606938,72581082
2021-06-21 13:27:31,2021-06-21 18:25:00,79204442,72636753,73699840
2021-06-21 10:05:00,2021-06-21 14:01:00,72581156,72871243,72581082
2021-06-21 14:01:00,2021-06-21 14:01:42,72581156,75899013,72581082
2021-06-21 14:01:42,2021-06-21 14:04:28,72581156,72606938,72581082
2021-06-21 12:38:02,2021-06-21 14:05:54,72581154,72606938,72581090
2021-06-21 15:01:39,2021-06-21 15:19:47,72581154,72606938,72581090
2021-06-21 14:04:28,2021-06-21 14:07:14,72581156,72607411,72581082
2021-06-21 14:05:54,2021-06-21 14:27:00,72581154,72607342,72581090
2021-06-21 15:34:46,2021-06-21 15:42:42,72581152,72606938,72581095
2021-06-21 14:32:42,2021-06-21 14:33:51,72581156,72607411,72581096
2021-06-21 12:59:09,2021-06-21 14:35:08,72581114,72607316,72581104
2021-06-21 14:33:51,2021-06-21 15:30:05,72581156,72606938,72581096
2021-06-21 14:35:08,2021-06-21 14:51:45,72581114,72607275,72581104
2021-06-21 14:51:45,2021-06-21 14:52:30,72581114,72606938,72581104
2021-06-21 14:27:00,2021-06-21 15:01:39,72581154,72871152,72581090
2021-06-21 14:52:30,2021-06-21 15:31:34,72581114,72871152,72581104
2021-06-21 15:34:20,2021-06-21 16:22:37,72581154,72606938,72581090
2021-06-21 15:19:47,2021-06-21 15:34:20,72581154,72607342,72581090
2021-06-21 15:14:13,2021-06-21 15:51:49,72581116,72871152,72581080
2021-06-21 15:20:43,2021-06-21 15:34:46,72581152,72607342,72581095
2021-06-21 14:55:57,2021-06-21 15:40:08,72581146,72871152,72581100
2021-06-21 15:31:34,2021-06-21 15:53:47,72581114,72606938,72581104
2021-06-21 16:22:37,2021-06-21 16:44:09,72581154,72607342,72581090
2021-06-21 15:02:26,2021-06-21 15:53:36,72581148,72871152,72581081
2021-06-21 16:50:14,2021-06-21 16:55:31,72581154,72607608,72581090
2021-06-21 16:44:09,2021-06-21 16:50:14,72581154,72606938,72581090
2021-06-21 15:53:47,2021-06-21 17:14:48,72581114,72607275,72581104
2021-06-21 17:14:48,2021-06-21 17:29:24,72581114,72607608,72581104
2021-06-21 16:34:07,2021-06-21 17:39:07,72581156,72606938,72581096
2021-06-21 16:55:31,2021-06-21 17:44:34,72581154,72606938,72581090
2021-06-21 17:39:07,2021-06-21 17:49:34,72581156,72607275,72581096
2021-06-21 17:44:34,2021-06-21 17:59:56,72581154,72607342,72581090
2021-06-21 15:53:36,2021-06-21 18:05:28,72581148,72606938,72581081
2021-06-21 16:42:04,2021-06-21 18:07:04,72581152,72606938,72581097
2021-06-21 15:51:49,2021-06-21 18:25:00,72581116,72606938,72581080
2021-06-21 17:49:34,2021-06-21 17:56:33,72581156,72606938,72581096
2021-06-21 17:29:24,2021-06-21 18:03:03,72581114,72607275,72581104
2021-06-21 18:07:04,2021-06-21 18:07:33,72581152,72636748,72581097
2021-06-21 19:13:55,2021-06-21 23:58:03,72581156,72606938,72581101
2021-06-21 17:59:56,2021-06-21 18:16:11,72581154,72606938,72581090
2021-06-21 18:11:05,2021-06-21 18:25:00,72581148,72606938,72581097
2021-06-21 15:40:08,2021-06-21 18:25:00,72581146,72606938,72581100
2021-06-21 18:25:00,2021-06-21 18:26:00,72581146,72606938,72581100
2021-06-21 18:26:04,2021-06-21 18:26:26,72581146,72871243,72581100
2021-06-21 18:25:00,2021-06-21 18:28:40,72581148,75899013,72581097
2021-06-21 18:25:00,2021-06-21 19:05:09,72581152,72871243,72581094
2021-06-21 18:25:00,2021-06-21 19:13:12,72581156,72871243,72581101
2021-06-21 19:13:12,2021-06-21 19:13:55,72581156,72607411,72581101
2021-06-21 19:05:09,2021-06-21 19:38:11,72581152,72606938,72581094
2021-06-21 18:26:26,2021-06-21 20:19:01,72581146,72607275,72581100
2021-06-21 18:28:40,2021-06-21 20:32:58,72581148,72606938,72581097
2021-06-21 19:38:11,2021-06-21 19:44:55,72581152,72607342,72581094
2021-06-21 19:44:55,2021-06-21 19:51:47,72581152,72606938,72581094
2021-06-21 23:58:03,2021-06-22 00:39:19,72581156,72871152,72581101
2021-06-21 18:25:00,2021-06-21 20:08:15,72581114,72871243,72581091
2021-06-21 20:08:15,2021-06-21 20:09:07,72581114,72607411,72581091
2021-06-21 20:09:07,2021-06-21 20:10:07,72581114,72607411,72581091
2021-06-21 20:10:07,2021-06-21 20:16:35,72581114,72607275,72581091
2021-06-21 20:32:58,2021-06-21 20:33:16,72581148,72636748,72581097
2021-06-21 18:25:00,2021-06-22 01:03:46,72581154,72871243,72581078
2021-06-21 20:16:35,2021-06-21 20:35:03,72581114,72606938,72581091
2021-06-21 20:35:03,2021-06-21 20:35:37,72581114,72636748,72581091
2021-06-22 08:34:34,2021-06-22 08:34:39,72581146,72794948,72581086
2021-06-21 19:51:47,2021-06-21 21:01:52,72581152,72607342,72581094
2021-06-22 01:03:46,2021-06-22 01:05:48,72581154,72607411,72581078
2021-06-21 21:01:52,2021-06-21 21:19:43,72581152,72606938,72581094
2021-06-21 21:19:43,2021-06-21 21:37:12,72581152,72607342,72581094
2021-06-22 02:32:00,2021-06-22 02:34:11,72581146,72871243,72581086
2021-06-21 21:37:12,2021-06-21 21:50:12,72581152,72606938,72581094
2021-06-21 23:46:02,2021-06-22 01:26:23,72581152,72607342,72581094
2021-06-21 21:50:12,2021-06-21 21:58:14,72581152,72607608,72581094
2021-06-21 21:58:14,2021-06-21 22:28:51,72581152,72606938,72581094
2021-06-21 22:28:51,2021-06-21 22:56:06,72581152,72607342,72581094
2021-06-22 01:05:48,2021-06-22 02:05:35,72581154,72607342,72581078
2021-06-21 22:56:06,2021-06-21 23:41:08,72581152,72871152,72581094
2021-06-21 23:41:08,2021-06-21 23:46:02,72581152,72606938,72581094
2021-06-22 05:10:17,2021-06-22 05:39:58,72581146,72871152,72581086
2021-06-22 00:39:19,2021-06-22 02:20:52,72581156,72606938,72581101
2021-06-22 02:34:11,2021-06-22 02:34:49,72581146,72606938,72581086
2021-06-22 01:26:23,2021-06-22 02:24:24,72581152,72606938,72581094
2021-06-22 02:24:24,2021-06-22 02:24:49,72581152,72636748,72581094
2021-06-22 02:34:49,2021-06-22 02:50:24,72581146,72607412,72581086
2021-06-22 02:50:24,2021-06-22 03:01:02,72581146,72606938,72581086
2021-06-22 05:39:58,2021-06-22 07:04:57,72581146,72606938,72581086
2021-06-22 03:01:02,2021-06-22 03:01:06,72581146,72794948,72581086
2021-06-22 03:01:06,2021-06-22 03:55:02,72581146,72871243,72581086
2021-06-22 09:07:40,2021-06-22 09:49:17,72581146,72606938,72581086
2021-06-22 03:55:02,2021-06-22 05:10:17,72581146,72606938,72581086
2021-06-22 07:04:57,2021-06-22 08:21:18,72581146,72607275,72581086
2021-06-22 08:21:18,2021-06-22 08:34:34,72581146,72606938,72581086
2021-06-22 08:34:39,2021-06-22 09:07:40,72581146,72871243,72581086
2021-06-22 09:49:17,2021-06-22 09:49:29,72581146,72636748,72581086
2021-06-21 18:25:00,2021-06-22 02:32:00,79204442,72636753,73699840
2021-06-22 10:05:00,2021-06-22 10:26:21,72581154,75899013,72581090
2021-06-22 10:26:21,2021-06-22 10:28:38,72581154,72607411,72581090
2021-06-22 10:28:38,2021-06-22 10:39:31,72581154,72606938,72581090
2021-06-22 10:39:31,2021-06-22 10:48:01,72581154,72607610,72581090
2021-06-22 10:40:34,2021-06-22 11:09:06,72581114,72794950,72581104
2021-06-22 11:00:42,2021-06-22 11:52:15,72581152,72606938,72581082
2021-06-22 12:15:16,2021-06-22 12:17:16,72581114,72607275,72581104
2021-06-22 10:05:00,2021-06-22 10:34:00,72581152,75899013,72581082
2021-06-22 10:53:22,2021-06-22 10:53:53,72581134,75899013,72581097
2021-06-22 10:34:00,2021-06-22 10:34:41,72581152,75899013,72581082
2021-06-22 10:05:00,2021-06-22 10:35:54,72581114,75899013,72581104
